Cust_ID	name	birth_year	education_level	dependents	City
5772	Miss Natalie Riddle	1985	Master	0	nan
5773	Miss Marissa Moore	1996	Bachelor	1	nan
5776	Miss Brittney Valenzuela	2005	less than high school	0	nan
5777	Mr Kenneth Burgess	2004	less than high school	0	Birmingham
5778	Mr Frank Guerra	1960	high school	0	nan
5779	Miss Brittney Alvarez	2000	Bachelor	0	nan
5780	Miss Dana Short	1956	Bachelor	0	London
5783	Mr Christopher Burke	2004	high school	0	nan
5786	Mr Benjamin Aguilar	2004	Master	1	nan
5787	Mr Michael Benton	1999	less than high school	0	nan
5789	Miss Angie Morrison	2002	less than high school	0	nan
5790	Miss Alicia Washington	1986	Bachelor	0	nan
5791	Miss Shannon Garcia	1986	Master	0	London
5792	Miss Anna Hunt	2003	Bachelor	0	Birmingham
5793	Mr Cory Thomas	1949	Bachelor	0	Birmingham
5794	Mr Jacob Castaneda	1955	high school	0	nan
5796	Mr Robert West	1987	Master	2	Birmingham
5798	Mr Thomas Glover	1948	Bachelor	0	nan
5800	Miss Amy Brady	2003	high school	0	nan
5801	Miss Kimberly Newman	1973	less than high school	1	nan
5802	Miss Megan Cox	1979	high school	0	nan
5803	Miss Patricia Singh	1999	Bachelor	0	nan
5804	Mr Jose Smith	2001	high school	0	Birmingham
5806	Miss Lori Allen	2006	high school	0	Birmingham
5808	Miss Erin Cooper	2001	Master	0	nan
5810	Miss Jaime Green	1998	high school	0	Birmingham
5812	Mr Michael Rhodes	2002	Master	0	nan
5813	Miss Kim George	2002	less than high school	0	London
5814	Mr Steven Ford	1959	high school	0	Birmingham
5816	Miss Jamie Martinez	2005	Bachelor	0	nan
5817	Miss Diana Griffin	2001	less than high school	0	nan
5818	Mr Curtis Owens	1982	less than high school	0	nan
5819	Mr William Johnson	1964	high school	0	nan
5820	Mr Kenneth Romero	1963	less than high school	1	Birmingham
5821	Mr David Turner	2002	high school	0	Birmingham
5823	Miss Jennifer Fisher	1999	high school	2	Birmingham
5826	Mr Walter Ray	1970	high school	0	London
5827	Miss Kristen Craig	1995	Bachelor	0	London
5828	Miss Chloe Underwood	2002	Bachelor	0	London
5830	Mr Timothy Moore	2003	Master	1	London
5831	Miss Ashley Morgan	2003	Master	0	nan
5832	Mr Parker Bowen	2001	Bachelor	0	nan
5833	Mr Michael Jackson	1965	Bachelor	0	Birmingham
5834	Miss Katherine Short	1999	Bachelor	0	nan
5836	Mr James Howard	1997	Bachelor	0	nan
5838	Miss Amanda Charles	2001	Bachelor	0	London
5839	Miss Victoria Schwartz	1960	high school	0	Birmingham
5842	Mr Joel Graham	2003	Bachelor	1	nan
5843	Miss Mary Gallegos	1995	Bachelor	0	Birmingham
5846	Mr Kurt Rodriguez	1966	Bachelor	1	London
5848	Mr Michael Shaw	2001	Bachelor	0	nan
5849	Mr Gregory Stevens	1960	high school	0	Birmingham
5850	Mr Samuel Aguilar	2003	high school	0	London
5851	Miss Robin Andrade	1988	high school	1	nan
5855	Miss Jacqueline Conley	2003	Bachelor	0	nan
5860	Mr Barry Little	2002	Master	0	nan
5861	Mr Patrick Eaton	1998	less than high school	0	nan
5863	Miss Danielle Gallagher	2003	high school	0	Birmingham
5864	Mr Dale Flores	1996	Bachelor	1	London
5865	Mr Jonathan Bailey	1996	high school	1	nan
5866	Miss Tracy Garza	2002	high school	0	nan
5869	Mr Matthew Lin	1997	less than high school	1	nan
5871	Miss Gina Brown	2002	less than high school	0	nan
5872	Miss Gina Price	2005	Bachelor	1	nan
5873	Mr Gregory Wilson	1963	less than high school	0	nan
5875	Mr David Smith	1993	high school	1	Birmingham
5876	Miss Robin Frost	1951	high school	0	Birmingham
5877	Mr Juan Garcia	1993	Bachelor	0	nan
5878	Mr Matthew Williams	2006	less than high school	0	Birmingham
5881	Miss Lori Gutierrez	2001	less than high school	0	nan
5882	Miss Christina Bernard	2006	Bachelor	0	nan
5883	Mr David Price	2003	Master	2	nan
5884	Miss Barbara Vang	1964	high school	0	nan
5887	Miss Jean Martin	1957	Master	0	Birmingham
5889	Mr Danny Mercado	1977	Bachelor	1	Birmingham
5890	Mr Jeremy Wolfe	2003	Bachelor	1	London
5891	Mr Timothy Fowler	1999	Bachelor	0	nan
5893	Mr Cody Fisher	1948	Bachelor	0	Birmingham
5895	Mr Charles Brewer	1955	Master	0	nan
5897	Miss Denise Foster	1999	PhD	0	London
5898	Mr Michael Stewart	1994	Bachelor	1	nan
5899	Mr Daryl Fox	1968	less than high school	0	nan
5900	Mr Jeremy Walsh	1950	Bachelor	2	Birmingham
5901	Miss Jennifer Reed	2004	Master	0	Birmingham
5903	Mr Shawn Lindsey	1954	high school	0	Birmingham
5904	Miss Natasha Fox	2002	high school	0	nan
5907	Mr John Curry	1990	Master	0	London
5909	Mr Jason Goodman	1971	Bachelor	0	Birmingham
5910	Mr Craig Jones	1993	Bachelor	0	nan
5911	Miss Sheila Randall	1998	less than high school	1	Birmingham
5912	Miss Kimberly Simmons	1991	high school	0	nan
5913	Miss Linda Marks	2003	high school	0	nan
5914	Miss Lori Pierce	2003	Bachelor	1	Birmingham
5916	Mr Steven Adams	2002	high school	1	nan
5918	Miss Michelle Wilson	1967	high school	0	nan
5920	Miss Katherine Rogers	1995	Master	0	Birmingham
5922	Mr Kenneth Johnson	1996	high school	1	London
5924	Mr Travis Holmes	1998	Bachelor	0	nan
5926	Mr John King	2003	PhD	0	nan
5927	Mr Joshua Carter	2002	Bachelor	1	nan
5928	Mr Gary Swanson	1961	high school	0	Birmingham
5929	Miss Barbara Savage	2002	Bachelor	1	Birmingham
5930	Miss Ashley King	2001	high school	0	Birmingham
5931	Miss Catherine Cook	1980	Bachelor	0	nan
5936	Mr Thomas Chang	1961	less than high school	0	nan
5937	Miss Lori Vazquez	2001	high school	0	London
5938	Miss Victoria Coleman	2001	Bachelor	0	Birmingham
5939	Mr Charles Gomez	1980	High School	0	Birmingham
5940	Miss Amy Wise	2003	Bachelor	0	nan
5941	Miss Amanda Thomas	1964	Bachelor	0	London
5942	Mr Christopher Smith	1963	less than high school	0	nan
5944	Miss Marissa Kelly	1998	Bachelor	0	Birmingham
5946	Miss Brianna Taylor	2004	less than high school	0	nan
5947	Mr Michael Ferguson	1992	less than high school	1	Birmingham
5948	Miss Elizabeth Zamora	1994	high school	2	Birmingham
5949	Miss Julia Peterson	1971	Master	0	nan
5950	Miss Kathleen Hurst	1972	high school	0	Birmingham
5951	Miss Kathryn Palmer	2005	Bachelor	0	Birmingham
5952	Mr Mathew Diaz	1956	high school	0	nan
5953	Miss Lauren Little	2004	Bachelor	1	Birmingham
5954	Miss Melissa Clark	1998	less than high school	0	nan
5955	Miss Carolyn Rojas	1991	less than high school	1	nan
5956	Miss Brooke Rogers	2005	less than high school	1	Birmingham
5957	Miss Samantha Singh	2000	high school	0	nan
5960	Mr Brandon Jackson	2003	high school	0	nan
5961	Mr Brent Lang	2001	Master	1	London
5965	Mr Tyler Lewis	1997	Master	0	nan
5968	Miss Amy Johnson	1987	Bachelor	0	Birmingham
5969	Mr Justin Moses	1973	high school	0	Birmingham
5970	Miss Ashley Nguyen	1998	Bachelor	0	London
5974	Mr Michael Lawson	2000	high school	0	Birmingham
5977	Mr Steven Weaver	1993	high school	0	nan
5978	Miss Patricia Burns	2004	Bachelor	0	London
5979	Miss Stacy Proctor	2006	High School	1	London
5980	Miss Melissa Smith	2000	Master	0	nan
5981	Mr Antonio Gallagher	1998	Bachelor	0	London
5982	Mr Samuel Mccoy	1994	less than high school	0	nan
5984	Miss Becky Duran	1999	less than high school	1	nan
5985	Miss Kim Wood	1975	Master	0	nan
5988	Miss Maria Garner	2006	Bachelor	0	nan
5989	Mr Dennis Pineda	1975	high school	0	Birmingham
5994	Miss Kayla White	2002	Bachelor	0	nan
5996	Mr Robert Skinner	2001	Bachelor	1	Birmingham
5998	Miss Sherri Sanchez	1995	less than high school	0	nan
5999	Mr Timothy Anderson	2001	less than high school	0	London
6000	Miss Jacqueline Crane	1992	high school	0	London
6002	Miss Vanessa King	1954	less than high school	0	Birmingham
6003	Miss Lisa Lutz	1968	less than high school	1	London
6004	Miss Jacqueline Obrien	2003	Master	0	nan
6005	Miss Amanda Bell	2004	Bachelor	0	nan
6009	Miss Amanda Williams	1998	high school	0	nan
6014	Mr Edward West	2000	Master	0	London
6016	Miss Morgan Wong	2002	Bachelor	0	Birmingham
6018	Miss Katherine Hicks	2003	less than high school	0	nan
6019	Mr Bryan Stafford	2000	high school	1	Birmingham
6020	Miss Kelly Barr	1997	high school	0	nan
6021	Mr Jerry Hood	2000	Bachelor	0	nan
6023	Miss Katie Yang	1999	Bachelor	1	London
6025	Miss Jenny Knapp	2003	Bachelor	0	London
6026	Miss Julie Peters	2000	Master	0	London
6028	Miss Angela Thomas	2004	high school	1	Birmingham
6029	Miss Heather Johnson	2003	high school	0	Birmingham
6032	Miss Brandi Deleon	2005	Bachelor	1	London
6033	Mr Bobby Arias	2002	high school	0	Birmingham
6034	Miss Christina Franklin	1996	high school	0	London
6035	Mr David Kramer	2003	High School	0	nan
6036	Miss Sandra Thompson	1955	Bachelor	0	nan
6037	Mr William Smith	1981	less than high school	1	nan
6040	Mr Benjamin Jimenez	1949	less than high school	0	nan
6041	Mr Benjamin Richmond	1963	high school	1	nan
6042	Miss Jamie Dawson	1996	high school	0	London
6044	Mr Michael Davis	2000	high school	1	London
6045	Mr Ryan York	2003	Master	0	London
6046	Mr William Cox	1955	Bachelor	0	Birmingham
6047	Mr Joseph Underwood	1994	Bachelor	0	nan
6049	Mr Zachary Mccoy	1970	Bachelor	1	London
6051	Mr Rodney Phillips	2000	high school	0	nan
6053	Miss Brooke Holmes	2001	Bachelor	0	nan
6054	Mr Jeffrey Phillips	1971	Bachelor	1	Birmingham
6055	Mr Michael Guerrero	2005	less than high school	0	London
6056	Miss Stacie Shaw	1986	less than high school	1	nan
6057	Mr Bryan Jones	1989	High School	1	nan
6060	Mr Richard Ferguson	2002	PhD	0	nan
6061	Miss Ashley Luna	2002	less than high school	1	nan
6063	Mr Joshua Cruz	1953	Bachelor	0	Birmingham
6064	Miss Kristina Miller	1993	high school	0	London
6067	Miss Hailey Bryant	2001	less than high school	0	nan
6070	Miss Erin Parker	1953	high school	0	nan
6071	Mr Johnny Gonzales	2004	Master	0	nan
6074	Mr Angel Perez	2006	less than high school	0	nan
6075	Miss Jennifer Orozco	2002	Master	0	nan
6081	Miss Patricia Miller	2003	less than high school	0	nan
6082	Miss Samantha Rogers	2000	Master	1	Birmingham
6088	Miss Nicole Anderson	1970	high school	0	nan
6089	Mr Joshua Shaw	2002	Bachelor	0	nan
6090	Miss Crystal Sanders	2002	Bachelor	1	nan
6091	Miss Lori Fisher	2000	high school	0	nan
6092	Miss Stefanie Sims	2002	high school	0	nan
6093	Miss Samantha Webster	1987	high school	1	nan
6094	Mr Bruce Newman	1953	Bachelor	0	nan
6099	Mr James Little	1993	Master	0	Birmingham
6100	Miss Kristine Mata	1968	less than high school	0	nan
6102	Miss Jillian Thomas	1966	Master	0	nan
6103	Mr Edward Cabrera	1963	Bachelor	0	nan
6104	Mr Michael Mitchell	2003	less than high school	0	nan
6106	Mr Jonathan Rios	1977	high school	1	Birmingham
6107	Mr Michael Hines	1999	less than high school	0	Birmingham
6108	Miss Rhonda Bentley	1958	Master	0	nan
6109	Miss Lisa Lopez	2001	Bachelor	0	Birmingham
6110	Mr Mark Gutierrez	2004	high school	0	nan
6111	Miss Amber Watson	1967	Bachelor	0	nan
6112	Miss Alexandria Malone	1979	high school	0	nan
6117	Miss Heather Mclean	1990	Master	0	nan
6120	Mr Alejandro Jones	2000	Bachelor	1	Birmingham
6122	Miss Elizabeth Diaz	1991	less than high school	1	Birmingham
6123	Miss Alexandria Nichols	2003	high school	1	Birmingham
6124	Miss Angela Flores	2004	high school	0	Birmingham
6125	Miss Emily Mendoza	2003	less than high school	0	Birmingham
6126	Mr Gary Mills	1987	less than high school	1	nan
6129	Miss Melanie Williams	1989	high school	1	Birmingham
6130	Mr Joseph Wilson	2003	high school	0	Birmingham
6131	Miss Sara Nicholson	1968	high school	0	Birmingham
6132	Mr Thomas Wade	1992	Bachelor	1	nan
6133	Mr Logan Manning	2001	less than high school	0	Birmingham
6134	Mr Jason Smith	1969	less than high school	0	nan
6135	Miss Lisa Miller	2005	less than high school	1	nan
6136	Miss Debbie Taylor	2000	high school	0	nan
6138	Mr Michael Williams	1966	high school	0	London
6139	Miss Molly Rice	1978	high school	1	London
6140	Miss Susan Davis	1989	Master	0	Birmingham
6143	Mr Manuel Ward	2002	high school	1	nan
6144	Miss Alicia Wallace	2000	less than high school	0	London
6145	Miss Deborah Joseph	2002	Master	0	nan
6147	Miss Kelsey Hurst	1999	less than high school	0	Birmingham
6148	Miss Kimberly Thornton	1994	Bachelor	0	nan
6149	Miss Penny Lyons	1954	Bachelor	0	nan
6151	Miss Leslie Hopkins	2000	less than high school	0	Birmingham
6152	Miss Barbara Valdez	1998	high school	1	London
6155	Miss Tara Berry	1981	high school	0	nan
6158	Miss Nicole Mccall	1983	high school	0	Birmingham
6159	Miss April Hodge	1997	high school	1	London
6160	Miss Cynthia Gardner	1988	Master	0	Birmingham
6166	Miss Candace Rodriguez	2003	Master	1	London
6167	Mr David Young	1964	high school	0	nan
6168	Mr Luis Sullivan	1962	Bachelor	0	nan
6170	Mr Steven Ingram	2000	less than high school	0	nan
6172	Miss Stephanie Harris	1996	Master	0	London
6173	Miss Kimberly Sandoval	1986	high school	1	nan
6175	Miss Katrina Duncan	2006	Master	0	nan
6177	Miss Angela Sullivan	1989	high school	1	London
6179	Miss Ariana Graham	2000	Bachelor	0	nan
6181	Mr Joshua Logan	1999	Bachelor	0	Birmingham
6182	Mr Jason Alvarez	2002	Master	1	London
6183	Miss Stacey Perez	2001	Bachelor	0	London
6185	Mr Jesse Burns	2004	high school	0	nan
6187	Mr Christopher Elliott	2000	Bachelor	0	Birmingham
6188	Miss Kim Scott	1988	Bachelor	0	nan
6189	Miss Angel Hernandez	2003	less than high school	1	Birmingham
6191	Mr Shawn Hinton	1963	Master	0	nan
6192	Mr Randy Norris	2001	less than high school	0	Birmingham
6196	Miss Jennifer Wiggins	1986	Master	1	nan
6198	Miss Kelly Weber	1998	Bachelor	0	London
6199	Mr Zachary Perez	2002	Bachelor	0	London
6201	Miss Yvonne Foster	2004	Bachelor	0	Birmingham
6203	Miss Susan Mason	2001	high school	0	nan
6204	Mr Timothy Cooper	1973	less than high school	0	Birmingham
6205	Miss Michelle Cross	1992	Bachelor	0	nan
6208	Miss Monica Gould	1998	high school	0	nan
6209	Mr Alexander Martinez	2003	Bachelor	0	London
6211	Miss Lindsay Reed	1983	Bachelor	1	Birmingham
6216	Miss Anna Jimenez	1976	less than high school	0	nan
6217	Miss Heidi Randall	2002	high school	0	nan
6219	Miss Kimberly Herman	1989	less than high school	0	nan
6220	Miss Stephanie Holloway	1991	high school	0	London
6221	Miss Veronica Moore	1986	high school	0	nan
6222	Mr William Vega	1972	less than high school	0	nan
6224	Mr Joseph Herrera	2003	Master	1	nan
6225	Mr Dennis Acosta	1983	less than high school	0	nan
6226	Mr Dennis Clayton	2005	high school	0	nan
6227	Mr Dwayne Boyle	2001	Bachelor	0	nan
6229	Miss Madison Potter	2001	Master	1	Birmingham
6230	Miss Kimberly Sharp	2001	high school	0	London
6232	Mr Ian Cameron	2003	less than high school	1	Birmingham
6235	Mr Daniel Cruz	2000	less than high school	1	nan
6236	Miss Elizabeth Rollins	1998	less than high school	1	nan
6237	Miss Ashley Thompson	1954	less than high school	1	London
6239	Mr Brady Hernandez	1954	less than high school	0	nan
6240	Miss Kimberly Garner	1995	less than high school	0	Birmingham
6243	Miss Elizabeth Roberts	2002	high school	0	Birmingham
6244	Miss Brenda Mccoy	1989	less than high school	1	nan
6245	Miss Sara Brown	1944	Bachelor	0	nan
6246	Miss Jennifer Garcia	1996	high school	0	nan
6247	Miss Donna Green	1961	Bachelor	1	nan
6248	Miss Brittany Powers	1992	Bachelor	0	nan
6249	Miss Ashley Shaw	2004	less than high school	0	Birmingham
6251	Miss Brittany Fitzgerald	1991	Bachelor	1	nan
6252	Miss Caroline Murillo	2003	Bachelor	1	Brimingham
6253	Miss Ana Brown	1968	less than high school	1	nan
6254	Mr Christopher Sutton	1993	less than high school	1	Birmingham
6256	Miss Carol Garner	1998	less than high school	0	nan
6262	Miss Sarah Nguyen	2003	less than high school	0	Birmingham
6263	Mr Maxwell Fleming	2004	less than high school	0	nan
6264	Mr Joseph Johnson	1996	high school	1	nan
6265	Mr Adam Bush	1947	high school	0	nan
6267	Mr Jeremy Phelps	2001	high school	0	London
6268	Miss Susan Pratt	1989	high school	1	Birmingham
6269	Miss Jean Smith	2001	less than high school	1	nan
6270	Mr David Fletcher	1964	Bachelor	1	nan
6271	Miss Ashley Adams	2004	less than high school	1	Birmingham
6272	Miss Priscilla Cook	2001	Bachelor	0	nan
6273	Miss Ashley Caldwell	1986	Bachelor	0	nan
6276	Miss Karen King	2005	less than high school	0	nan
6277	Mr Scott Barber	1954	PhD	1	nan
6282	Miss Amanda Reed	1970	Bachelor	1	London
6283	Miss Susan Romero	1993	Bachelor	1	Birmingham
6286	Miss Carolyn Young	1961	Master	0	nan
6287	Miss Brittany Perez	2003	Master	0	nan
6288	Mr Albert Wheeler	2001	Bachelor	0	London
6290	Mr Christopher Watson	2003	less than high school	1	nan
6293	Miss Sierra Coffey	2001	less than high school	0	nan
6294	Miss Kathleen Patton	2002	Bachelor	0	Birmingham
6295	Mr Anthony Davis	2003	Bachelor	0	London
6296	Mr Jordan Dominguez	2000	Bachelor	0	Birmingham
6297	Miss Tammy Thomas	2001	Master	1	London
6299	Mr Brandon Velez	1995	high school	0	nan
6300	Miss Stephanie Rowland	1965	less than high school	0	London
6301	Miss Madison Miller	1956	high school	0	Birmingham
6305	Mr Marc Gibson	1994	Bachelor	0	Birmingham
6306	Mr Douglas Jones	1990	less than high school	1	nan
6307	Miss Amy Grant	2002	less than high school	0	nan
6308	Miss Rachel Russell	1969	high school	1	Birmingham
6309	Miss Debra Holden	2003	Bachelor	0	Birmingham
6310	Miss Diane Warren	2003	Master	0	Birmingham
6312	Miss Elizabeth Walker	2005	high school	1	nan
6314	Miss Maria Campbell	1996	high school	0	nan
6318	Mr Cameron Mitchell	1954	Bachelor	0	nan
6320	Miss Tammie Lynch	2000	Master	0	nan
6321	Miss Lisa Marquez	1990	Bachelor	1	Birmingham
6322	Mr Richard Stevens	1961	less than high school	1	nan
6324	Miss Carol Rodriguez	1998	Bachelor	0	nan
6327	Miss Wendy Baker	1997	less than high school	1	nan
6328	Miss Kimberly Ramirez	2000	high school	0	Birmingham
6330	Miss Suzanne Greene	2003	less than high school	0	Birmingham
6335	Miss Donna Green	2002	Bachelor	1	nan
6338	Miss Beth Burton	1977	PhD	0	nan
6339	Miss Kimberly Shaw	1994	less than high school	0	nan
6341	Miss Pamela Brown	1964	PhD	0	London
6342	Miss Monica Hill	2005	less than high school	1	London
6343	Miss Kayla Robinson	1959	less than high school	2	nan
6345	Mr William Porter	1965	high school	1	nan
6346	Miss Alison Holt	1952	Bachelor	0	nan
6348	Miss Mary Mitchell	1993	high school	1	London
6349	Mr Steven Snyder	1965	Bachelor	0	nan
6350	Miss Angela Torres	1982	high school	1	Birmingham
6352	Miss Nicole Jones	1958	high school	0	nan
6354	Mr John Lowe	1971	Bachelor	0	nan
6355	Miss Courtney Ramsey	2004	Bachelor	1	nan
6356	Mr Jason Hernandez	1998	Bachelor	0	nan
6357	Miss Erica Miller	1980	Bachelor	0	nan
6359	Miss Denise Clay	2001	less than high school	1	Birmingham
6361	Mr Zachary Smith	1998	high school	0	nan
6363	Miss Lorraine Lewis	2003	high school	0	nan
6364	Miss Debbie Reed	1999	less than high school	0	nan
6367	Mr Mark Mason	2003	Bachelor	1	Birmingham
6371	Mr Kevin Wheeler	1952	Bachelor	1	Birmingham
6373	Mr William Salazar	2004	high school	1	Birmingham
6374	Mr Steven Clarke	1992	less than high school	0	nan
6375	Mr Cody Hess	1993	less than high school	1	nan
6378	Miss Megan Barrett	1966	less than high school	0	Birmingham
6379	Mr Brandon Hill	1952	less than high school	1	nan
6384	Mr Donald Hanna	1964	Bachelor	0	Brimingham
6387	Miss Joyce Campbell	2005	Bachelor	0	Birmingham
6389	Miss Kayla Murphy	1994	Master	0	nan
6390	Mr Luis Young	1997	less than high school	1	nan
6391	Mr Troy Simpson	1945	Master	0	nan
6393	Miss Kristen Williams	1956	less than high school	0	London
6395	Miss Allison Castillo	2003	less than high school	0	Brimingham
6397	Mr Brian Fuller	2002	less than high school	1	nan
6398	Miss Ashley Williams	2001	Master	0	nan
6402	Miss Patricia Fields	2003	high school	1	nan
